"ID","Title","Description","Join_Date","View_Count","Video_Count","Subscriber_Count","Is_Subcriber_Count_Hidden","Omitted"
"UCTLUxYo63iHKIQMgVr9QZkw","Let's Dance Sailing","Change of Pace:  Our goal is to leave the land behind, set up home on a boat, cruise the oceans of the world and capture our adventures as we go.

We, the crew of Let’s Dance are an Australian couple with no sailing experience and a brand new boat.  Our plan is to pick up our catamaran from La Rochelle, France and bring her home the long way.

Join us as we document our adventure.",2016-04-12,643940,77,7970,FALSE,FALSE
"UCg-_lYeV8hBnDSay7nmphUA","Sampson Boat Co","I’m on a mission to rebuild a 109-year old English sailing yacht called Tally Ho. Designed by Albert Strange in 1909, she is a well-known and important historic vessel – but after many adventures she was left in a remote port in Oregon to rot for decades, despite some valiant attempts to rescue her. I bought her and moved her to the Olympic Peninsular earlier this year, and am now starting to rebuild her from the keel up. Eventually I hope to sail her back to the UK.",2017-06-15,64156530,128,4e+05,FALSE,FALSE
"UCdAPAmdnkdFsH5R2Hxevucg","Sailing Trio Travels","In 2015 we decided to sell almost everything we had in search of a simpler life. We traded it all for a life free of Big Box consumerism and the Gerbil wheel we were caught up in. We chose to school our son Cole ourselves taking in adventures every chance we get and we have been loving the life ever since... Come along and see what it's like living a simpler life as a small family aboard a catamaran sailboat. Come with us as we explore new countries, dive into new cultures and try new foods. Live vicariously through our eyes as we meet the challenges of living a life on the sea...

If we inspire you, maybe you will inspire us with a little support. A little inspiration goes a long way.
  
Become a Patron -You are helping to keep the videos coming and improve our video quality along the way. Every little bit helps.
Making a donation towards our video production through our paypal button on our website.
We appreciate every contribution. 
Thanks and keep on watching.",2010-06-12,28587137,195,78900,FALSE,FALSE
"UCUAAFXyWbMKKmKd12c7Gr7g","Sailing On Finding Avalon","We are Jackson and Xanthe, a pair who met in an aprés-ski bar in the Snowy Mountains of Australia and instantly bonded over a love for adventure, travel  and the ocean. 

In his youth, Jackson competed in international sailing regattas all over the globe. He thought it was a pretty spectacular way to see the world and always had the dream of taking to the seas on a more permanent basis. Xanthe thought it was the best idea she had ever heard and insisted he made his dream a reality and that he made it with her.

We bought Finding Avalon in Croatia in the middle of 2018. She's a 2005 Elan Impression 384, and was a charter boat before we bought her. It’s been great fun kitting the boat out to make her fit to sail the open seas. We've now covered 20,000 nautical miles to get her back to Australia! 

Binge watch our channel to see the incredible journey from buying the boat to arriving home in Australia;  and stick around for weekly videos as we share Sydney's treasures by sail.",2017-12-19,4304643,116,29200,FALSE,FALSE
"UCGyPZg_lOM9Nol2jG8HGxnA","Sailing Yottie","Hello and welcome! Kristina & Matt sailing on SV Yottie, a 38 ft Hallberg Rassy built in 1988 (HR382 # 64). Our plan is to sail the tradewinds as far as we can go.
So far we’ve crossed the Mediterranean and the Atlantic, enjoying the Caribbean (videos following soon)!

We have had some amazing adventures along the way with highlights being the Greek islands, making landfall in the Cape Verdes and crossing the Atlantic. Much more to explore.

Cheers from SV Yottie. Kristina & Matt
",2017-09-27,14071,11,1090,FALSE,FALSE
"UC0zFSE6r6VbGinkqVOQqnQg","SV Chineel, Junk-Rigged Schooner Sailing","Chineel is a Bruce Roberts 36' Steel Spray, Junk-Rig Schooner. We've had her since 2015, in the Canary Islands. 
Currently in the Bahamas. I have footage of all the sailing I did to get here, but only a few videos edited so far. I'll get there in the end. In the mean time I'll upload short, unedited updates. 
",2014-06-12,14246,44,281,FALSE,FALSE
"UCnJ3QXRI-whcqJBrW-z_htw","Wind Hippie Sailing","This is not a sailing channel! Ok, so I'm single-handing through the Caribbean and making videos about it. BUT, I'm not here to tell you how to tie a bowline, or to show off my rolls in a bikini. I'm just a socially awkward 27-year-old on a 27 foot boat starting my circumnavigation. So,come for the sailing footage, and stay for the weird jokes and daily struggs. 
Some  background: I grew up on my parent's Cal25 while they were completing their own circumnavigation. Sailing is in my blood, and I've spent more than half my life living on a boat. If you want to learn more about my upbringing, check out episode 3! 

If it so pleases you, you can follow my channel for weekly original videos about my boat overhaul and day-to-day life aboard

If you're interested in more information on my trip, please visit my website :)
https://windhippie.com/",2011-09-06,5652032,109,52400,FALSE,FALSE
"UCl-3ZTHQ06IRwSaXJFuxxAQ","Blue Moon Life","Hello,

Welcome to SV Blue Moon, a 40 year old Catalina 30. The boat is now our home and so far we love it!

Thanks so much for watching!

Mailing Address:
PO BOX 99900 EB 857 496
RPO CITY CENTRE
VICTORIA BC V8W 0C3
",2020-11-30,1022357,88,14000,FALSE,FALSE
"UCrbpY7AyQvdFsmJBmCb-9gA","SV Isabel 2","Sailing Vessel Isabel 2. Follow her as a new captain take her on sailing adventures.",2017-07-03,3941,14,10,FALSE,FALSE
"UCQMwYrpzeLYA9KRNSu7yDyg","SV Island Thistle","Sailing S/V Island Thistle, an Island Packet 32 hailing from Annapolis, Maryland ",2008-01-28,39046,44,103,FALSE,FALSE
"UC0N-bgJBfvsD4s7nSUXQDJQ","s/v Field Trip","We are a sailing family of four, exploring the world on our 44 foot Antares catamaran - Field Trip.  We homeschool our kids and are currently exploring SE Asia.  Join us as we sail, dive, and meet new people in remote areas of the world!",2006-09-26,1591959,65,3030,FALSE,FALSE
"UCAguCm-zlDD--X71BykKB7A","Little White Yacht Sailing","Sailing Vlogs

www.facebook.com/littlewhiteyachtmaintenance",2017-06-17,104,1,5,FALSE,FALSE
"UCQnn8YwfzT8_TyJMswv6Ehg","The Adventures of Tarka","Without any sailing experience, and on a small budget, I quit my job to sail a tiny 27-foot sailboat named Tarka around the world. I dove head first into this adventure, and was immediately faced with the task of ocean passage-making to escape the hurricane belt, and am now heading west for the Pacific.",2017-04-24,3150730,51,35300,FALSE,FALSE
"UCEZOQn0PrnOhxuU8_N_DSdg","Sailing MĀNUNU","Not getting any Younger and Having Experienced Health Challenges, 
We Decided .... 

We Are Not Going to Keep Tip Toeing our Way through Life, Only to Make it Safely to Death !! 
We are now in our Sixties, It's time to Live a Little, Move onto a Catamaran, And Sail The South Pacific.

We Would Love it If You Joined us on our Sailing Journey onboard SV Mānunu
#subscribe #keepinitreal #wehopetomakeyoulaugh 
",2021-04-16,29214,47,493,FALSE,FALSE
"UCjUugdVSIknDLBuzUeUqs5w","Sail Vessel Makara","",2019-01-10,72,5,0,FALSE,FALSE
"UCs2ei9SuXT-ofqmFQuGW-gg","sv ElliDa","Sailing in to the big blue",2014-02-20,647,28,8,FALSE,FALSE
"UCvC6orAapK1PAj9k84mVohA","Sailing Miss Lone Star","We travel this beautiful planet, mainly by sailboat and bring you films that I hope will  inspire you, make you laugh and make you want to do great things! From sailing with a monkey in Africa, swimming with great white sharks to buying and fixing a boat I  bought for $1 then finding our dreamboat a 1977 Formosa 51 we call the ""Pirate Ship""

Be Inspired, challenged and ready to embark on the journey of a lifetime!

Check out my longer episodes:
https://sailingmisslonestar.com

Want to see what I do everyday? check out the ""Daily show""  
https://vimeo.com/ondemand/dailyshow

Business Inquiries:
HelloMissLoneStar@gmail.com

Mail:
516 S. Dixie Highway #300
West Palm Beach 33401",2014-12-29,62058435,229,254000,FALSE,FALSE
"UCY2iT0WP2Awnf8WgMRzxhjA","Cat Greatcircle","Sailing around the world on our new Outremer 55 catamaran together with 30 other boats in the Grand Large Yachting World Odyssey 500 (GLYWO).
",2008-01-03,6597460,537,26500,FALSE,FALSE
"UCOL3YewklU69xUtLg6OQrHw","Wilder Sailing","Update: We've sold Xocolate and have upgraded to a 2015 Beneteau 45. The boat is en route from Puerto Vallarta to our slip in San Diego, CA.  New videos posting soon.

Family of four and a husky sailing a Beneteau Oceanis 35 SV Xocolate around Southern California and beyond. Join our adventures...",2020-12-07,7902,13,86,FALSE,FALSE
"UCaxSUcNKANcgxb06V60SEkw","Sailing with the Litzenbergers","We are Breena and Spencer (or Bee and Pickle if you watch our videos). We're a couple of vloggers who happen to live on a sailboat. We started sailing in our 20's and really loved it. We've figured out that we are able to sail for seasons at a time if we sell the boat at the end of 2 seasons, to save on storage while we go back to work. It's led to us owning 6 sailboats and cruising a lot of differing coasts. Some times we've loved it and some times we've hated it, but no matter what state of elation or depression we are in we love to document it for friends, family and now a great community of ""Fries!"" We hope you enjoy our content!

Find out more at www.thelitzenbergers.com",2018-01-05,715389,134,6890,FALSE,FALSE
"UC60QMCM2WjuzxQNW3fUJU6Q","SV Nademia","NADEMIA is my new sailing yacht, she is a Trident Warrior 38 blue water cruiser and has already circumnavigated the world.
Soon we will be setting sail on yet another very long journey to distant and tropical shores.
I'm also a great fan of Drake paragon and Sailing La Vagabonde.",2016-05-24,644,5,4,FALSE,FALSE
"UClIKklzZCK7VQ3Rmbojvfyw","Adventures of an old Seadog","This is the home of the exciting sailing and cruising adventure web series 'Adventures of an old Seadog' 
Gritty down to earth videos of sailing singlehanded across the globe. Showing the bad as well as the good, the heart aches and the triumphs of one mans' quest to live his dream. 
Facebook; Adventures of an old Seadog",2007-03-05,20806378,366,98100,FALSE,FALSE
"UCAfTNlPDzH9Iq1JorOZ22Jg","Chase the Story","Sailing Adventure: We are an American-British couple sailing around the world on our 44’ catamaran Cheeky Monkey sharing the adventure with amazing people we pick up along the way. Starting at the boat factory in France, we have zig-zagged around the Mediterranean, crossed the Atlantic, chilled in the Caribbean and are now ready to explore the mighty Pacific Ocean. Follow along as the story unfolds!
This is a real-life adventure captained by a couple of travelers who have built their lives on doing what inspires them in the moment.
We have been making awesome YouTube videos since day one, and have been so thrilled by the wonderful support, comments and generosity that we have received. Please support us to keep the videos coming!
Become a Patron!
https://www.patreon.com/chasethestory
Check out our Blog
www.TurftoSurf.com
For updates, see our Facebook page:
https://www.facebook.com/chasethestory
Subscribe so you don’t miss the next epic story!
Chase the Story – A Sailing Adventure",2015-09-16,4972436,56,33100,FALSE,FALSE
